order_number,created_at,created_day,weekday,hour_of_day,month,user_id,user_segment,user_orders_90d,user_spent_90d,user_avg_order_value_90d,user_days_since_last_order,item_count,total_quantity,subtotal,tax,shipping_fee,discount_amount,total_amount,avg_item_price,payment_method,payment_status,has_voucher,voucher_code,qty_low_cal,qty_balanced,qty_high_protein,qty_vegetarian,current_status,age_hours,label_cancelled,label_delay_risk,label_payment_unpaid
ORD-202502-012,2025-02-08T04:55:38.000Z,2025-02-08,6,11,2,69b2b2952030f4fa2d6fe8fe,new,6,3154406,525734,-392,1,1,189900,15192,25000,0,230092,189900,momo,paid,0,,0,1,0,0,completed,9653.05,0,0,0
ORD-202502-013,2025-02-12T14:15:11.000Z,2025-02-12,3,21,2,69b2b28e2030f4fa2d6fe83f,new,5,4091148,818230,-412,3,5,1044500,83560,0,0,1128060,348167,momo,paid,0,,2,1,2,0,completed,9547.72,0,0,0
ORD-202502-014,2025-02-11T02:45:33.000Z,2025-02-11,2,9,2,69b2b29a2030f4fa2d6fe97c,new,4,2702488,675622,-409,3,4,729600,58368,0,0,787968,243200,bank_transfer,paid,0,,0,1,1,2,completed,9583.22,0,0,0
ORD-202502-015,2025-02-09T03:20:03.000Z,2025-02-09,0,10,2,69b2b29e2030f4fa2d6fe9f3,new,3,1827336,609112,-396,1,2,419800,33584,0,0,453384,419800,cash,paid,0,,0,2,0,0,completed,9630.64,0,0,0
ORD-202502-016,2025-02-17T02:17:38.000Z,2025-02-17,1,9,2,69b2b29e2030f4fa2d6fe9f3,new,3,1827336,609112,-388,3,4,719600,57568,0,0,777168,239867,card,paid,0,,2,2,0,0,completed,9439.68,0,0,0
ORD-202502-017,2025-02-27T02:51:20.000Z,2025-02-27,4,9,2,69b2b2942030f4fa2d6fe8e9,new,6,3258688,543115,-356,1,1,219900,17592,25000,0,262492,219900,cash,paid,0,,0,1,0,0,completed,9199.12,0,0,0
ORD-202502-018,2025-02-06T02:00:49.000Z,2025-02-06,4,9,2,69b2b2922030f4fa2d6fe896,new,3,1432746,477582,-393,2,3,549700,43976,0,0,593676,274850,momo,paid,0,,0,2,1,0,completed,9703.96,0,0,0
ORD-202502-019,2025-02-16T07:02:34.000Z,2025-02-16,0,14,2,69b2b2982030f4fa2d6fe949,new,5,3212102,642420,-394,3,4,749600,59968,0,0,809568,249867,card,paid,0,,0,1,1,2,completed,9458.93,0,0,0
ORD-202502-020,2025-02-28T11:55:33.000Z,2025-02-28,5,18,2,69b2b2912030f4fa2d6fe87e,new,6,3142800,523800,-380,2,2,439800,35184,0,0,474984,219900,bank_transfer,paid,0,,0,1,1,0,completed,9166.05,0,0,0
ORD-202502-021,2025-02-13T13:23:04.000Z,2025-02-13,4,20,2,69b2b2912030f4fa2d6fe890,new,6,3069220,511537,-395,3,4,709600,56768,0,0,766368,236533,momo,paid,0,,1,3,0,0,completed,9524.59,0,0,0
ORD-202502-022,2025-02-10T14:30:24.000Z,2025-02-10,1,21,2,69b2b2992030f4fa2d6fe973,new,7,4237470,605353,-400,2,2,419800,33584,0,0,453384,209900,bank_transfer,paid,0,,0,2,0,0,completed,9595.47,0,0,0
ORD-202502-023,2025-02-26T06:52:32.000Z,2025-02-26,3,13,2,69b2b29b2030f4fa2d6fe991,new,4,2484996,621249,-384,3,5,989500,79160,0,0,1068660,329833,momo,paid,0,,3,0,2,0,completed,9219.1,0,0,0
ORD-202502-024,2025-02-20T15:26:40.000Z,2025-02-20,4,22,2,69b2b29e2030f4fa2d6fe9e7,regular,14,7386912,527637,-390,2,4,799600,63968,0,0,863568,399800,momo,paid,0,,0,4,0,0,completed,9354.53,0,0,0
ORD-202502-025,2025-02-17T15:43:28.000Z,2025-02-17,1,22,2,69b2b28e2030f4fa2d6fe830,new,3,848788,282929,-385,3,5,1079500,86360,0,107950,1057910,359833,momo,paid,1,FREESHIP,0,3,2,0,completed,9426.25,0,0,0
ORD-202502-026,2025-02-26T08:43:18.000Z,2025-02-26,3,15,2,69b2b28d2030f4fa2d6fe81b,new,6,4441956,740326,-398,2,2,439800,35184,0,0,474984,219900,cash,paid,0,,0,1,1,0,completed,9217.25,0,0,0
ORD-202502-027,2025-02-26T02:42:07.000Z,2025-02-26,3,9,2,69b2b2962030f4fa2d6fe90d,new,7,3267964,466852,-380,3,3,569700,45576,0,56970,558306,189900,momo,paid,1,WELCOME10,1,2,0,0,completed,9223.27,0,0,0
ORD-202502-028,2025-02-01T11:39:27.000Z,2025-02-01,6,18,2,69b2b29c2030f4fa2d6fe9bd,new,4,2139258,534815,-401,2,3,569700,45576,0,56970,558306,284850,momo,paid,1,VEGGIE25,2,0,1,0,completed,9814.32,0,0,0
ORD-202502-029,2025-02-03T08:20:34.000Z,2025-02-03,1,15,2,69b2b2932030f4fa2d6fe8b1,new,6,2773456,462243,-402,1,1,209900,16792,25000,0,251692,209900,momo,paid,0,,0,1,0,0,completed,9769.63,0,0,0
ORD-202502-030,2025-02-16T11:39:08.000Z,2025-02-16,0,18,2,69b2b2a02030f4fa2d6fea32,regular,5,2687313,537463,-393,3,5,839500,67160,0,0,906660,279833,momo,paid,0,,2,3,0,0,completed,9454.32,0,0,0
ORD-202502-031,2025-02-27T12:28:23.000Z,2025-02-27,4,19,2,69b2b29d2030f4fa2d6fe9d2,new,5,2482612,496522,-383,3,4,724600,57968,0,0,782568,241533,momo,paid,0,,1,3,0,0,completed,9189.5,0,0,0
ORD-202502-032,2025-02-06T14:46:01.000Z,2025-02-06,4,21,2,69b2b2902030f4fa2d6fe878,new,6,3069780,511630,-392,1,1,159900,12792,25000,15990,181702,159900,momo,paid,1,EATOMO50K,1,0,0,0,completed,9691.21,0,0,0
ORD-202502-033,2025-02-27T05:26:18.000Z,2025-02-27,4,12,2,69aa99b0473b0839af00a703,vip,191,113735525,595474,-384,3,5,979500,78360,0,0,1057860,326500,bank_transfer,paid,0,,2,2,1,0,completed,9196.54,0,0,0
ORD-202502-034,2025-02-12T06:27:39.000Z,2025-02-12,3,13,2,69b2b29a2030f4fa2d6fe98b,new,8,4912916,614115,-398,1,2,349800,27984,0,0,377784,349800,card,paid,0,,0,2,0,0,completed,9555.52,0,0,0
ORD-202502-035,2025-02-23T08:17:51.000Z,2025-02-23,0,15,2,69b2b2a02030f4fa2d6fea26,new,2,432384,216192,-382,1,1,249900,19992,25000,0,294892,249900,card,paid,0,,0,0,1,0,completed,9289.68,0,0,0
ORD-202502-036,2025-02-15T08:33:07.000Z,2025-02-15,6,15,2,69b2b2982030f4fa2d6fe946,new,5,2932226,586445,-403,2,2,349800,27984,0,0,377784,174900,momo,paid,0,,1,1,0,0,completed,9481.42,0,0,0
ORD-202502-037,2025-02-24T01:32:32.000Z,2025-02-24,1,8,2,69b2b28f2030f4fa2d6fe851,new,9,4542844,504760,-389,1,2,319800,25584,0,0,345384,319800,card,paid,0,,2,0,0,0,completed,9272.43,0,0,0
ORD-202502-038,2025-02-22T01:20:39.000Z,2025-02-22,6,8,2,69b266062929890d1d18ecc3,regular,29,18345316,632597,-398,2,3,629700,50376,0,0,680076,314850,momo,paid,0,,0,3,0,0,completed,9320.63,0,0,0
ORD-202502-039,2025-02-12T03:37:24.000Z,2025-02-12,3,10,2,69b266062929890d1d18ecc6,regular,11,7139492,649045,-399,3,5,739500,59160,0,0,798660,246500,cash,paid,0,,4,0,0,1,completed,9558.35,0,0,0
ORD-202502-040,2025-02-10T06:53:08.000Z,2025-02-10,1,13,2,69b266062929890d1d18ecc0,regular,12,8211235,684270,-396,3,4,789600,63168,0,0,852768,263200,momo,paid,0,,1,3,0,0,completed,9603.09,0,0,0
ORD-202502-041,2025-02-24T10:33:21.000Z,2025-02-24,1,17,2,69b2b29d2030f4fa2d6fe9d2,new,5,2482612,496522,-386,3,4,749600,59968,0,0,809568,249867,momo,paid,0,,0,2,1,1,completed,9263.42,0,0,0
ORD-202502-042,2025-02-16T09:32:44.000Z,2025-02-16,0,16,2,69b2b2902030f4fa2d6fe866,new,4,2591852,647963,-402,1,1,189900,15192,25000,0,230092,189900,momo,paid,0,,0,1,0,0,completed,9456.43,0,0,0
ORD-202502-043,2025-02-11T02:11:05.000Z,2025-02-11,2,9,2,69b2b2992030f4fa2d6fe970,new,7,3447766,492538,-387,2,3,559700,44776,0,0,604476,279850,cash,paid,0,,1,2,0,0,completed,9583.79,0,0,0
ORD-202502-044,2025-02-19T10:31:46.000Z,2025-02-19,3,17,2,69b2b2992030f4fa2d6fe973,new,7,4237470,605353,-392,1,2,419800,33584,0,0,453384,419800,momo,paid,0,,0,2,0,0,completed,9383.45,0,0,0
ORD-202503-001,2025-03-27T07:49:05.000Z,2025-03-27,4,14,3,69b2b2902030f4fa2d6fe875,new,4,2318120,579530,-352,2,3,529700,42376,0,0,572076,264850,card,paid,0,,0,2,0,1,completed,8522.16,0,0,0
ORD-202503-002,2025-03-19T07:56:24.000Z,2025-03-19,3,14,3,69b2b2932030f4fa2d6fe8c3,new,6,3070918,511820,-354,3,5,949500,75960,0,0,1025460,316500,momo,paid,0,,0,5,0,0,completed,8714.04,0,0,0
ORD-202503-003,2025-03-15T04:36:44.000Z,2025-03-15,6,11,3,69b2b2982030f4fa2d6fe952,new,5,3851289,770258,-362,3,4,874600,69968,0,87460,857108,291533,cash,paid,1,EATOMO50K,1,0,3,0,completed,8813.36,0,0,0
ORD-202503-004,2025-03-01T12:23:32.000Z,2025-03-01,6,19,3,69b2b29e2030f4fa2d6fe9f6,new,9,4411932,490215,-381,3,6,1019400,81552,0,0,1100952,339800,momo,paid,0,,0,4,0,2,completed,9141.58,0,0,0
ORD-202503-005,2025-03-18T01:48:52.000Z,2025-03-18,2,8,3,69b2b2912030f4fa2d6fe881,new,4,1541844,385461,-358,2,3,599700,47976,0,0,647676,299850,momo,paid,0,,0,3,0,0,completed,8744.16,0,0,0
ORD-202503-006,2025-03-04T12:33:05.000Z,2025-03-04,2,19,3,69b2b29d2030f4fa2d6fe9cc,new,6,4747224,791204,-378,3,4,864600,69168,0,86460,847308,288200,momo,paid,1,WELCOME10,0,2,2,0,completed,9069.42,0,0,0
ORD-202503-007,2025-03-30T15:08:14.000Z,2025-03-30,0,22,3,69b2b2982030f4fa2d6fe940,new,4,2677108,669277,-352,3,5,889500,71160,0,0,960660,296500,bank_transfer,paid,0,,3,2,0,0,completed,8442.84,0,0,0
ORD-202503-008,2025-03-01T14:43:43.000Z,2025-03-01,6,21,3,69b2b29d2030f4fa2d6fe9db,new,5,2294730,458946,-381,3,4,949600,75968,0,0,1025568,316533,cash,paid,0,,0,1,3,0,completed,9139.25,0,0,0
ORD-202503-009,2025-03-27T08:53:19.000Z,2025-03-27,4,15,3,69b2b2982030f4fa2d6fe955,new,10,5125054,512505,-355,1,1,139900,11192,25000,0,176092,139900,bank_transfer,paid,0,,0,0,0,1,completed,8521.09,0,0,0
ORD-202503-010,2025-03-27T02:35:49.000Z,2025-03-27,4,9,3,69b2b29b2030f4fa2d6fe999,new,2,895778,447889,-352,2,3,499700,39976,0,0,539676,249850,momo,paid,0,,2,1,0,0,completed,8527.38,0,0,0
ORD-202503-011,2025-03-20T14:38:33.000Z,2025-03-20,4,21,3,69b266062929890d1d18ecbd,regular,19,9436076,496636,-362,2,3,479700,38376,0,0,518076,239850,card,paid,0,,3,0,0,0,completed,8683.33,0,0,0
ORD-202503-012,2025-03-02T07:29:56.000Z,2025-03-02,0,14,3,69b2b29f2030f4fa2d6fea14,new,7,3952173,564596,-380,3,4,859600,68768,0,0,928368,286533,cash,paid,0,,1,1,2,0,completed,9122.48,0,0,0
ORD-202503-013,2025-03-16T04:51:53.000Z,2025-03-16,0,11,3,69b2b28e2030f4fa2d6fe839,new,3,947270,315757,-365,3,5,809500,64760,0,0,874260,269833,momo,paid,0,,0,2,0,3,completed,8789.11,0,0,0
ORD-202503-014,2025-03-08T04:39:49.000Z,2025-03-08,6,11,3,69b2b29c2030f4fa2d6fe9c6,new,5,2863088,572618,-331,1,1,159900,12792,25000,0,197692,159900,cash,paid,0,,1,0,0,0,completed,8981.31,0,0,0
ORD-202503-015,2025-03-26T08:34:50.000Z,2025-03-26,3,15,3,69b2b2982030f4fa2d6fe940,new,4,2677108,669277,-356,2,2,314800,25184,0,0,339984,157400,cash,paid,0,,0,1,0,1,completed,8545.4,0,0,0
ORD-202503-016,2025-03-13T10:58:58.000Z,2025-03-13,4,17,3,69b2b2992030f4fa2d6fe95b,new,7,3318489,474070,-366,1,2,289800,23184,25000,0,337984,289800,cash,paid,0,,2,0,0,0,completed,8854.99,0,0,0
ORD-202503-017,2025-03-04T15:19:16.000Z,2025-03-04,2,22,3,69b2b2922030f4fa2d6fe89c,new,3,1854120,618040,-377,2,4,729600,58368,0,0,787968,364800,momo,paid,0,,2,2,0,0,completed,9066.65,0,0,0
ORD-202503-018,2025-03-10T15:58:19.000Z,2025-03-10,1,22,3,69b2b2982030f4fa2d6fe93d,new,4,2722396,680599,-342,3,6,1059400,84752,0,105940,1038212,353133,cash,paid,1,FREESHIP,2,0,2,2,completed,8922,0,0,0
ORD-202503-019,2025-03-27T10:39:25.000Z,2025-03-27,4,17,3,69b2b2982030f4fa2d6fe952,new,5,3851289,770258,-350,3,4,824600,65968,0,0,890568,274867,momo,paid,0,,2,0,2,0,completed,8519.32,0,0,0
ORD-202503-020,2025-03-10T05:01:14.000Z,2025-03-10,1,12,3,69b266062929890d1d18ecbd,regular,19,9436076,496636,-373,3,6,1009400,80752,0,0,1090152,336467,momo,paid,0,,2,0,2,2,completed,8932.96,0,0,0
ORD-202503-021,2025-03-23T02:09:55.000Z,2025-03-23,0,9,3,69b2b2992030f4fa2d6fe973,new,7,4237470,605353,-360,2,2,379800,30384,0,0,410184,189900,momo,paid,0,,1,1,0,0,completed,8623.81,0,0,0
ORD-202503-022,2025-03-11T04:10:41.000Z,2025-03-11,2,11,3,69b2b2942030f4fa2d6fe8e9,new,6,3258688,543115,-344,3,4,664600,53168,0,0,717768,221533,card,paid,0,,3,1,0,0,completed,8909.8,0,0,0
ORD-202503-023,2025-03-23T01:24:52.000Z,2025-03-23,0,8,3,69b2b2992030f4fa2d6fe961,regular,17,8639198,508188,-360,2,2,499800,39984,0,0,539784,249900,bank_transfer,paid,0,,0,0,2,0,completed,8624.56,0,0,0
ORD-202503-024,2025-03-26T11:36:09.000Z,2025-03-26,3,18,3,69b2b29d2030f4fa2d6fe9d5,new,10,5655328,565533,-356,3,5,899500,71960,0,89950,881510,299833,momo,paid,1,EATOMO50K,4,1,0,0,completed,8542.37,0,0,0
ORD-202503-025,2025-03-08T15:18:46.000Z,2025-03-08,6,22,3,69b266052929890d1d18ecb1,vip,89,58530787,657649,-374,2,2,379800,30384,0,0,410184,189900,momo,paid,0,,0,0,1,1,completed,8970.66,0,0,0
ORD-202503-026,2025-03-15T01:32:18.000Z,2025-03-15,6,8,3,69b2b2902030f4fa2d6fe86c,new,6,3030272,505045,-363,3,5,779500,62360,0,0,841860,259833,momo,paid,0,,2,1,0,2,completed,8816.44,0,0,0
ORD-202503-027,2025-03-28T07:27:39.000Z,2025-03-28,5,14,3,69b2b29d2030f4fa2d6fe9de,new,11,6191293,562845,-354,3,4,724600,57968,0,0,782568,241533,cash,paid,0,,1,3,0,0,completed,8498.52,0,0,0
ORD-202503-028,2025-03-03T10:47:55.000Z,2025-03-03,1,17,3,69b2b2a02030f4fa2d6fea2f,new,8,5982492,747812,-374,1,2,259800,20784,25000,0,305584,259800,card,paid,0,,0,0,0,2,completed,9095.18,0,0,0
ORD-202503-029,2025-03-03T11:48:46.000Z,2025-03-03,1,18,3,69b2b2992030f4fa2d6fe96a,new,6,3499800,583300,-376,3,5,1119500,89560,0,0,1209060,373167,card,paid,0,,0,3,2,0,completed,9094.16,0,0,0
ORD-202503-030,2025-03-05T02:38:09.000Z,2025-03-05,3,9,3,69b2b2962030f4fa2d6fe916,new,2,1031700,515850,-360,3,4,869600,69568,0,0,939168,289867,momo,paid,0,,1,0,3,0,completed,9055.34,0,0,0
ORD-202503-031,2025-03-19T05:53:58.000Z,2025-03-19,3,12,3,69b2b28e2030f4fa2d6fe839,new,3,947270,315757,-362,2,3,589700,47176,0,0,636876,294850,cash,paid,0,,0,0,2,1,completed,8716.08,0,0,0
ORD-202503-032,2025-03-02T06:01:43.000Z,2025-03-02,0,13,3,69b2b2962030f4fa2d6fe90a,regular,14,7803172,557369,-380,2,4,939600,75168,0,0,1014768,469800,momo,paid,0,,0,0,4,0,completed,9123.95,0,0,0
ORD-202503-033,2025-03-08T14:49:56.000Z,2025-03-08,6,21,3,69b2b2982030f4fa2d6fe943,new,7,4051640,578806,-372,1,1,189900,15192,25000,0,230092,189900,bank_transfer,paid,0,,0,1,0,0,completed,8971.14,0,0,0
ORD-202503-034,2025-03-27T05:04:51.000Z,2025-03-27,4,12,3,69b2b2922030f4fa2d6fe8ae,at_risk,5,2456904,491381,-354,3,4,844600,67568,0,0,912168,281533,cash,paid,0,,0,2,2,0,completed,8524.9,0,0,0
ORD-202503-035,2025-03-28T04:32:14.000Z,2025-03-28,5,11,3,69b2b2922030f4fa2d6fe8a2,new,5,2922088,584418,-354,3,4,689600,55168,0,0,744768,229867,card,paid,0,,2,2,0,0,completed,8501.44,0,0,0
ORD-202503-036,2025-03-24T08:02:57.000Z,2025-03-24,1,15,3,69b2b28d2030f4fa2d6fe824,new,10,4592342,459234,-357,1,1,249900,19992,25000,24990,269902,249900,cash,paid,1,HEALTHY20,0,0,1,0,completed,8593.93,0,0,0
ORD-202503-037,2025-03-21T14:09:49.000Z,2025-03-21,5,21,3,69b2b2902030f4fa2d6fe86f,new,5,3106200,621240,-361,2,3,539700,43176,0,0,582876,269850,cash,paid,0,,1,2,0,0,completed,8659.81,0,0,0
ORD-202503-038,2025-03-02T06:56:45.000Z,2025-03-02,0,13,3,69b2b2932030f4fa2d6fe8cc,new,7,3337332,476762,-381,1,2,359800,28784,0,0,388584,359800,card,paid,0,,0,2,0,0,completed,9123.03,0,0,0
ORD-202503-039,2025-03-27T03:18:43.000Z,2025-03-27,4,10,3,69b2b29c2030f4fa2d6fe9b1,new,5,2360920,472184,-352,3,3,609700,48776,0,0,658476,203233,card,paid,0,,1,1,1,0,completed,8526.66,0,0,0
ORD-202503-040,2025-03-06T15:17:49.000Z,2025-03-06,4,22,3,69b2b2922030f4fa2d6fe8a8,regular,8,6932056,866507,-376,1,2,459800,36784,0,0,496584,459800,bank_transfer,paid,0,,0,0,2,0,completed,9018.68,0,0,0
ORD-202503-041,2025-03-26T13:25:46.000Z,2025-03-26,3,20,3,69b2b29b2030f4fa2d6fe99c,new,4,1589044,397261,-356,3,4,709600,56768,0,0,766368,236533,card,paid,0,,0,4,0,0,completed,8540.55,0,0,0
ORD-202503-042,2025-03-27T02:56:44.000Z,2025-03-27,4,9,3,69b2b2902030f4fa2d6fe869,new,2,1039260,519630,-317,3,3,589700,47176,0,0,636876,196567,card,paid,0,,1,1,1,0,completed,8527.03,0,0,0
ORD-202503-043,2025-03-13T01:58:55.000Z,2025-03-13,4,8,3,69b2b2952030f4fa2d6fe901,new,4,1725828,431457,-370,2,3,699700,55976,0,69970,685706,349850,momo,paid,1,HEALTHY20,1,0,2,0,completed,8863.99,0,0,0
ORD-202504-001,2025-04-14T13:02:59.000Z,2025-04-14,1,20,4,69b2b29f2030f4fa2d6fea0b,new,2,499194,249597,-331,3,5,1069500,85560,0,0,1155060,356500,momo,paid,0,,0,4,1,0,completed,8084.93,0,0,0
ORD-202504-002,2025-04-15T11:33:43.000Z,2025-04-15,2,18,4,69b2b29e2030f4fa2d6fe9f6,new,9,4411932,490215,-337,3,3,509700,40776,0,0,550476,169900,cash,paid,0,,2,1,0,0,completed,8062.41,0,0,0
ORD-202504-003,2025-04-08T01:19:04.000Z,2025-04-08,2,8,4,69b2b2942030f4fa2d6fe8e6,new,3,1700736,566912,-329,1,1,219900,17592,25000,0,262492,219900,bank_transfer,paid,0,,0,0,1,0,completed,8240.66,0,0,0
ORD-202504-004,2025-04-13T08:39:26.000Z,2025-04-13,0,15,4,69b2b2912030f4fa2d6fe890,new,6,3069220,511537,-336,2,3,519700,41576,0,0,561276,259850,cash,paid,0,,0,3,0,0,completed,8113.32,0,0,0
ORD-202504-005,2025-04-24T05:29:18.000Z,2025-04-24,4,12,4,69b2b2912030f4fa2d6fe887,new,5,2609236,521847,-319,1,2,519800,41584,0,0,561384,519800,cash,paid,0,,0,0,2,0,completed,7852.49,0,0,0
ORD-202504-006,2025-04-04T15:59:05.000Z,2025-04-04,5,22,4,69b2b2992030f4fa2d6fe958,new,7,3715358,530765,-342,2,4,699600,55968,0,0,755568,349800,bank_transfer,paid,0,,2,2,0,0,completed,8321.99,0,0,0
ORD-202504-007,2025-04-01T08:36:12.000Z,2025-04-01,2,15,4,69b266062929890d1d18ecb4,vip,85,49600176,583531,-359,1,2,419800,33584,0,41980,411404,419800,card,paid,1,EATOMO50K,0,2,0,0,completed,8401.37,0,0,0
ORD-202504-008,2025-04-25T04:19:55.000Z,2025-04-25,5,11,4,69b2b2982030f4fa2d6fe940,new,4,2677108,669277,-326,3,3,529700,42376,0,0,572076,176567,card,paid,0,,0,2,0,1,completed,7829.64,0,0,0
ORD-202504-009,2025-04-10T11:26:17.000Z,2025-04-10,4,18,4,69b266052929890d1d18ecb1,vip,89,58530787,657649,-342,1,1,144900,11592,25000,0,181492,144900,cash,paid,0,,1,0,0,0,completed,8182.54,0,0,0
ORD-202504-010,2025-04-25T09:45:14.000Z,2025-04-25,5,16,4,69b2b2932030f4fa2d6fe8c6,at_risk,13,7182852,552527,-326,3,4,679600,54368,0,67960,666008,226533,momo,paid,1,EATOMO50K,3,0,1,0,completed,7824.22,0,0,0
ORD-202504-011,2025-04-16T09:33:23.000Z,2025-04-16,3,16,4,69b2b29d2030f4fa2d6fe9d2,new,5,2482612,496522,-335,2,3,509700,40776,0,0,550476,254850,cash,paid,0,,1,2,0,0,completed,8040.42,0,0,0
ORD-202504-012,2025-04-02T13:31:11.000Z,2025-04-02,3,20,4,69b2b2912030f4fa2d6fe88a,new,8,4385424,548178,-349,2,4,779600,62368,0,0,841968,389800,momo,paid,0,,0,0,2,2,completed,8372.46,0,0,0
ORD-202504-013,2025-04-19T01:46:50.000Z,2025-04-19,6,8,4,69b25ea58b3f1480a7392482,vip,89,51282842,576212,-333,2,3,659700,52776,0,0,712476,329850,momo,paid,0,,0,1,2,0,completed,7976.2,0,0,0
ORD-202504-014,2025-04-05T10:19:48.000Z,2025-04-05,6,17,4,69b2b2982030f4fa2d6fe955,new,10,5125054,512505,-346,1,2,339800,27184,0,33980,333004,339800,card,paid,1,HEALTHY20,2,0,0,0,completed,8303.65,0,0,0
ORD-202504-015,2025-04-19T10:18:26.000Z,2025-04-19,6,17,4,69b2b2912030f4fa2d6fe890,new,6,3069220,511537,-330,3,4,889600,71168,0,0,960768,296533,momo,paid,0,,0,2,2,0,completed,7967.67,0,0,0
ORD-202504-016,2025-04-26T15:38:53.000Z,2025-04-26,6,22,4,69b2b2922030f4fa2d6fe89c,new,3,1854120,618040,-324,3,3,614700,49176,0,0,663876,204900,card,paid,0,,1,1,1,0,completed,7794.33,0,0,0
ORD-202504-017,2025-04-28T02:24:34.000Z,2025-04-28,1,9,4,69b2b2992030f4fa2d6fe967,regular,11,6187888,562535,-320,3,4,809600,64768,0,80960,793408,269867,momo,paid,1,WELCOME10,0,4,0,0,completed,7759.57,0,0,0
ORD-202504-018,2025-04-30T09:16:11.000Z,2025-04-30,3,16,4,69b2b2912030f4fa2d6fe88d,new,9,4743624,527069,-322,2,3,519700,41576,0,51970,509306,259850,cash,paid,1,FLASH25,2,0,1,0,completed,7704.71,0,0,0
ORD-202504-019,2025-04-10T13:21:57.000Z,2025-04-10,4,20,4,69b2b2912030f4fa2d6fe884,new,2,718476,359238,-289,1,2,359800,28784,0,35980,352604,359800,cash,paid,1,PROTEIN10,2,0,0,0,completed,8180.61,0,0,0
ORD-202504-020,2025-04-27T08:42:00.000Z,2025-04-27,0,15,4,69b2b2912030f4fa2d6fe884,new,2,718476,359238,-272,3,6,1099400,87952,0,0,1187352,366467,cash,paid,0,,0,4,0,2,completed,7777.28,0,0,0
ORD-202504-021,2025-04-29T07:24:36.000Z,2025-04-29,2,14,4,69b2b2992030f4fa2d6fe961,regular,17,8639198,508188,-323,3,5,1064500,85160,0,0,1149660,354833,card,paid,0,,1,2,2,0,completed,7730.57,0,0,0
ORD-202504-022,2025-04-09T12:35:23.000Z,2025-04-09,3,19,4,69b25ea48b3f1480a7392473,vip,181,105775782,584397,-343,2,2,289800,23184,25000,0,337984,144900,card,paid,0,,1,0,0,1,completed,8205.39,0,0,0
ORD-202504-023,2025-04-08T06:45:41.000Z,2025-04-08,2,13,4,69b2b28f2030f4fa2d6fe857,new,8,5513100,689138,-343,1,1,209900,16792,25000,0,251692,209900,momo,paid,0,,0,1,0,0,completed,8235.21,0,0,0
ORD-202504-024,2025-04-07T04:07:04.000Z,2025-04-07,1,11,4,69b2b29b2030f4fa2d6fe999,new,2,895778,447889,-341,1,2,379800,30384,0,0,410184,379800,cash,paid,0,,0,2,0,0,completed,8261.86,0,0,0
ORD-202504-025,2025-04-09T08:19:01.000Z,2025-04-09,3,15,4,69b2b29d2030f4fa2d6fe9d5,new,10,5655328,565533,-342,2,4,739600,59168,0,0,798768,369800,card,paid,0,,2,2,0,0,completed,8209.66,0,0,0
ORD-202504-026,2025-04-26T07:12:25.000Z,2025-04-26,6,14,4,69b2b2902030f4fa2d6fe86f,new,5,3106200,621240,-325,1,1,269900,21592,25000,0,316492,269900,cash,paid,0,,0,0,1,0,completed,7802.77,0,0,0
ORD-202504-027,2025-04-21T09:48:12.000Z,2025-04-21,1,16,4,69b2b2972030f4fa2d6fe92b,new,2,664476,332238,-326,3,5,984500,78760,0,0,1063260,328167,momo,paid,0,,2,1,2,0,completed,7920.17,0,0,0
ORD-202504-028,2025-04-14T09:11:03.000Z,2025-04-14,1,16,4,69b2b2952030f4fa2d6fe8f2,regular,8,4666716,583340,-343,1,2,419800,33584,0,0,453384,419800,card,paid,0,,0,2,0,0,completed,8088.79,0,0,0
ORD-202504-029,2025-04-30T08:00:02.000Z,2025-04-30,3,15,4,69b2b2932030f4fa2d6fe8b4,new,5,2346924,469385,-320,2,3,499700,39976,0,49970,489706,249850,momo,paid,1,VEGGIE25,0,1,0,2,completed,7705.98,0,0,0
ORD-202504-030,2025-04-25T10:20:05.000Z,2025-04-25,5,17,4,69b2b2912030f4fa2d6fe87e,new,6,3142800,523800,-324,2,2,409800,32784,0,0,442584,204900,card,paid,0,,0,2,0,0,completed,7823.64,0,0,0
ORD-202504-031,2025-04-11T02:03:49.000Z,2025-04-11,5,9,4,69b2b2922030f4fa2d6fe89f,new,5,3806948,761390,-341,3,5,769500,61560,0,0,831060,256500,momo,paid,0,,2,1,0,2,completed,8167.91,0,0,0
ORD-202504-032,2025-04-13T10:39:44.000Z,2025-04-13,0,17,4,69b2b2972030f4fa2d6fe925,new,9,4631942,514660,-339,3,4,769600,61568,0,0,831168,256533,cash,paid,0,,0,3,0,1,completed,8111.31,0,0,0
ORD-202504-033,2025-04-03T14:23:04.000Z,2025-04-03,4,21,4,69b25ea58b3f1480a739247f,vip,117,66314623,566792,-348,3,4,739600,59168,0,0,798768,246533,card,paid,0,,3,0,1,0,completed,8347.59,0,0,0
ORD-202504-034,2025-04-06T01:39:55.000Z,2025-04-06,0,8,4,69b2b2a12030f4fa2d6fea35,new,10,3574717,357472,-346,2,3,659700,52776,0,0,712476,329850,bank_transfer,paid,0,,0,2,1,0,completed,8288.31,0,0,0
